883.3798700098237|229.0245249325394|112.8841260331 
153.09652950376739|54.28134984557187|87.88409022616398 
551.834329470077|13.692859887322284|24.225829031416342 
860.2502985385756|9.999866735758028|16.99977345078865 
193.47886885119237|1.957948130157924|2.1359434147177354 
35.975870853231015|21.999844956733963|3.496664099083543 
466.45967526801337|74.00460969150656|116.90583270107555 
-999|-999|-999 
525.4598603227732|24.286896888847174|182.63746460413074 
432.0984813520481|20.883929470583723|173.33661460584491 
703.7632757601535|52.14762711432054|192.0558949820098 
878.8407458972229|5.351468607761889|3.8224775769727777 
557.302331196009|29.609039273226777|22.7002634428072 
405.1242246966428|41.267511692946684|36.109072731328354 
126.26591643855572|12.511967523800411|50.047870095201645 
588.6057571319018|50.81126218889161|58.070013930161856 
791.5310216115708|60.47013810353562|70.3652516113869 
102.21192185657839|36.90901461290311|36.90901461290311 
-999|-999|-999 
20.04420124166712|1.5387944011746952|2.650145913134198 
280.7560820222647|51.73943941850892|29.56539395343367 
104.72415256454383|25.103615621335063|11.954102676826219 
239.0297778638216|28.658957827046297|23.541286786502322 
161.97163845749458|3.586212081379142|25.10348456965399 
197.54886091486094|81.0962900828433|54.73999580591922 
334.1379105448236|37.7031522834887|106.69189901497866 
414.63153294484187|72.70853430844836|56.669887034525935 
104.65338702029305|7.327994731251205|18.56425331916972 
54.45679570617996|1.1636347725668676|1.0909075992814383 
322.8803119604888|24.213824666076796|22.420208024145175 
572.3213538416003|55.01579033265789|27.990489818369802 
254.17123739301655|8.955716246958412|5.511209998128254 
42.59440904201475|5.693245218481944|6.831894262178333 
211.81783140350177|15.185412548455595|50.30167906675916 
396.7442934972421|56.9557965710126|106.90164894866977 
186.2209947331371|32.38008468584393|26.62362518613835 
116.97552757909904|18.096649387679438|63.73167827834932 
387.1165294271608|40.15297426102512|17.152726868787433 
161.72952217407007|14.556555234215677|11.437293398312319 
62.82671015690561|11.814162285795057|8.947490554683023 
74.6138462586102|23.39694498077656|54.59287162181198 
-999|-999|-999 
523.7888649842747|4.149543995833746|3.112157996875309 
