883.3798700098239|207.86893175293827|107.25152329805857 
153.09652950376739|85.06242138919075|96.27944398996317 
551.834329470077|28.6298481190867|30.750577609389417 
860.2502985385756|321.5162257995778|17.351669328866105 
193.47886885119237|2.212245428777556|2.6546945145330674 
35.97587085323102|5.522440329007311|8.283660493510965 
466.45967526801337|70.37802101809145|97.4464906404343 
382.7915086785796|45.28977365540217|50.436338843516054 
525.4598603227734|31.677688349961098|22.76833850153454 
432.0984813520481|17.598057964229348|34.16093604820991 
703.7632757601536|25.24155748810151|48.80034447699626 
-999|-999|-999 
557.3023311960089|297.3298395610178|36.65710350752275 
405.1242246966428|23.384500560908226|31.80292076283519 
126.26591643855575|47.21233482771188|41.966519846855 
588.605757131902|55.483515181507784|62.01098755580282 
791.5310216115708|94.85936125472574|424.71123107229477 
102.2119218565784|39.5808158495276|27.534480590975722 
468.71275230216594|42.59870748448575|91.14142066448113 
20.044201241667125|3.06602093967567|13.541592483567543 
280.7560820222647|43.46442465258168|30.743129632313867 
104.72415256454383|20.69375163910644|29.890974589820416 
239.02977786382164|44.90916919767186|48.04236704867222 
161.97163845749458|64.40728512704996|7.577327662005879 
197.54886091486097|59.696372165885194|30.877433878906132 
334.1379105448236|77.4564610580394|85.7553675999722 
414.63153294484187|85.21627082465939|29.825694788630788 
104.65338702029308|9.71115708355841|41.61924464382175 
54.45679570617999|5.405095527643209|4.375553522377836 
322.8803119604889|13.596006591297336|16.50943657514677 
572.3213538416003|31.302072700739338|68.66261108549274 
254.17123739301655|10.674000666913232|67.6020042237838 
42.594409042014746|7.57091750276351|7.57091750276351 
211.81783140350177|9.791075328587354|11.749290394304825 
396.7442934972421|47.37377993974182|55.90106032889535 
186.22099473313705|28.130464086281236|43.47435358788918 
116.97552757909904|39.09734204531427|59.53458902354674 
387.1165294271608|12.043227431679373|47.420208012237524 
161.7295221740701|17.567432182077784|15.500675454774516 
62.826710156905634|29.41547846111269|24.24053317628731 
74.6138462586102|21.47473582646934|40.74693464509568 
332.42530925450683|13.274797085582167|56.63913423181723 
523.7888649842748|14.697064419394348|8.398322525368199 
38.45173742980025|4.357558823058557|52.29070587670269 
13.829035978816705|1.7481546075689793|1.9229700683258772 
111.4318179619942|17.96625752844092|16.10767916342979 
325.2817016643843|28.78724663714955|51.40579756633848 
220.31681096913968|22.856752587088177|8.75364992696994 
1194.8881937407027|255.42314064515708|438.6380516564512 
314.4882003011541|98.07513548250036|214.89992921900816 
239.57376420294446|30.171137194883865|43.88529046528562 
14.005586920062871|1.0867252728032195|0.6520351636819317 
194.85534017505228|45.35427277654161|66.46746872424201 
565.0479297054603|24.048216522369113|171.3435427218799 
142.3301742684303|21.393398281660154|20.570575270827074 
